id,title,code,description,lecture_units,laboratory_units,is_credit,created_at,updated_at
1088,Political Geography of Europe,ISES75,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1089,Political Journalism,JOUR106,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1090,Politics and Government in Southeast Asia,BAPS75,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1091,Pollution Management,ENSC75,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
1092,Population Ecology,BECL50,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
1093,Population Migration and Development,RUDM101,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1094,Postharvest and Seed Technology,AGSC60,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
1095,Post-harvest Handling Technology,FTEC125,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
1096,Poultry Medicine,VMED60,NULL,2,0,1,7/8/2024 16:27,7/8/2024 16:27
1097,Poultry Production and Flock Health Management,ZOTC70,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
1098,Poultry Production and Management,ANSC111,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
1099,Poultry Production Enterprise,AEAP116,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
1100,Power Production and Management Systems,ELEC95,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
1101,Power Systems Analysis,EENG95,NULL,3,1,1,7/8/2024 16:27,7/8/2024 16:27
1102,Power Train Conversion System,AUTO65,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
1103,Practices in Crop Production,CRSC2,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
1104,Practicum,BAPS105,250 hours,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1105,Practicum (minimum 486 hours),ITEC199,NULL,6,0,1,7/8/2024 16:27,7/8/2024 16:27
1106,Practicum (Skills Development),AGSC99,240 hours,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1107,Practicum I and II,ISAD199,NULL,6,0,1,7/8/2024 16:27,7/8/2024 16:27
1108,PRACTICUM II- Hotel Operations (600 hours),BSHM199-B,NULL,0,6,1,7/8/2024 16:27,7/8/2024 16:27
1109,Practicum in Psychology (I50 hours per setting),BPSY111,450 hours,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1110,Practicum Integrated Learning II (600 hours),BMGT199,NULL,6,0,1,7/8/2024 16:27,7/8/2024 16:27
1111,Prevention and Management of Exercise and Sports-related injuries,BPED45,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1112,Prevention and Management or Exercise and Sports- Related Injuries,SESS85,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1113,Primary Health Care II,MDWY23,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1114,Primary Health Care I,MDWY21,NULL,4,0,1,7/8/2024 16:27,7/8/2024 16:27
1115,Primary Health Care I (RLE),MDWY22,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
1116,Primary Health Care II (RLE),MDWY24,NULL,1,1,1,7/8/2024 16:27,7/8/2024 16:27
1117,"Principle Motor Control and Learning of Exercise, Sports and Dance",BPED85,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1118,Principle of Accounting/Marketing/Finance,ELECTIVE,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1119,"Principle, Methods and Strategies in Teaching H. E.",MDWY26,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1120,Principles and Methods of Teaching Accounting,ACTG36,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1121,Principles and Methods of Teaching Mathematics,BSEM36,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1122,"Principles and Practices of Plant Breeding, Propagation and Nursery Management",CRSC106,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
1123,Principles and Theories of Language Acquisition and Learning,BSEE24,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1124,Principles and Strategies of Teaching in Med Lab Science,MEDT06,NULL,2,0,1,7/8/2024 16:27,7/19/2024 21:46
1125,Principles of Accounting,FASM110,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1126,Principles of Agricultural Entrepreneurship and Marketing,ETRP1,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
1127,Principles of Animal Breeding and Genetics,ZOTC55,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1128,Principles of Animal Nutrition,ZOTC60,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1129,Principles of Animal Production and Economics,ZOTC50,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1130,Principles of Animal Science,ANSC1a,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
1131,Principles of Crop Production,CRSC1,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
1132,Principles of Crop Protection,CRPT1,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
1133,Principles of Crop Science,CRSC1a,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
1134,Principles of Economics,ECON2,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1135,Principles of Finance,FASM125,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1136,Principles of Food Preparation,HECO22,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1137,Principles of Laboratory Science Practice I,MEDT01,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1138,Principles of Laboratory Science Practice II,MEDT02,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
1139,Principles of Marketing,FASM130,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1140,Principles of Reinforced/Prestressed Concrete,CENG90,NULL,3,1,1,7/8/2024 16:27,7/8/2024 16:27
1141,Principles of Soil Science,SOIL1,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
1142,Principles of Steel Design,CENG85,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
1143,Principles of Systematic Biology,BIOL23,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
1144,Principles of Systems Thinking,SMGT80,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1145,Principles of Transportation Engineering,CENG95,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1146,Principles of Veterinary Surgery and Anesthesiology,VSUR50,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
1147,Probability,BSAM95,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
1148,"Problem-Solving, Mathematical Investigations and Modelling",BSEM35,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1149,Process of Teaching P.E and Health Education,BPED160,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1150,Product Management,MKTG60,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1151,Production of Social Studies Instructional Materials,BSESS39,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1152,Production Technology Management,INDT30,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1153,Productivity and Quality Tools,OMGT70,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1154,Professional Conduct and Ethical Standards,ISAD27,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1155,Professional Conduct and Ethical Standard,CRIM4,NULL,3,0,1,7/8/2024 16:27,7/11/2024 19:20
1156,Professional Course-Specialized I,CENG101,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
